,Id,data,element,value
48687,MX000017004,1975-11-29,PRCP,0
48685,MX000017004,1975-11-29,TMAX,260
48686,MX000017004,1975-11-29,TMIN,140
4121,MX000017004,1975-11-3,TMAX,270
4123,MX000017004,1975-11-3,PRCP,0
4122,MX000017004,1975-11-3,TMIN,150
50400,MX000017004,1975-11-30,TMIN,140
50401,MX000017004,1975-11-30,PRCP,0
50399,MX000017004,1975-11-30,TMAX,260
52114,MX000017004,1975-11-31,TMIN,-9999
52113,MX000017004,1975-11-31,TMAX,-9999
52115,MX000017004,1975-11-31,PRCP,-9999
5836,MX000017004,1975-11-4,TMIN,160
5835,MX000017004,1975-11-4,TMAX,250
5837,MX000017004,1975-11-4,PRCP,0
7549,MX000017004,1975-11-5,TMAX,280
7550,MX000017004,1975-11-5,TMIN,140
7551,MX000017004,1975-11-5,PRCP,0
9263,MX000017004,1975-11-6,TMAX,250
9265,MX000017004,1975-11-6,PRCP,0
9264,MX000017004,1975-11-6,TMIN,160
10977,MX000017004,1975-11-7,TMAX,270
10978,MX000017004,1975-11-7,TMIN,160
10979,MX000017004,1975-11-7,PRCP,0
12691,MX000017004,1975-11-8,TMAX,250
12693,MX000017004,1975-11-8,PRCP,0
12692,MX000017004,1975-11-8,TMIN,160
14405,MX000017004,1975-11-9,TMAX,260
14406,MX000017004,1975-11-9,TMIN,150
14407,MX000017004,1975-11-9,PRCP,0
697,MX000017004,1975-12-1,TMIN,130
696,MX000017004,1975-12-1,TMAX,220
698,MX000017004,1975-12-1,PRCP,0
16122,MX000017004,1975-12-10,TMAX,230
16123,MX000017004,1975-12-10,TMIN,110
16124,MX000017004,1975-12-10,PRCP,0
17836,MX000017004,1975-12-11,TMAX,230
17837,MX000017004,1975-12-11,TMIN,120
17838,MX000017004,1975-12-11,PRCP,0
19551,MX000017004,1975-12-12,TMIN,130
19552,MX000017004,1975-12-12,PRCP,0
19550,MX000017004,1975-12-12,TMAX,240
21264,MX000017004,1975-12-13,TMAX,250
21265,MX000017004,1975-12-13,TMIN,130
21266,MX000017004,1975-12-13,PRCP,0
22979,MX000017004,1975-12-14,TMIN,140
22980,MX000017004,1975-12-14,PRCP,0
22978,MX000017004,1975-12-14,TMAX,250
24694,MX000017004,1975-12-15,PRCP,0
24693,MX000017004,1975-12-15,TMIN,130
24692,MX000017004,1975-12-15,TMAX,250
26408,MX000017004,1975-12-16,PRCP,0
26406,MX000017004,1975-12-16,TMAX,250
26407,MX000017004,1975-12-16,TMIN,140
28120,MX000017004,1975-12-17,TMAX,220
28121,MX000017004,1975-12-17,TMIN,130
28122,MX000017004,1975-12-17,PRCP,0
29836,MX000017004,1975-12-18,PRCP,0
29835,MX000017004,1975-12-18,TMIN,130
29834,MX000017004,1975-12-18,TMAX,230
31549,MX000017004,1975-12-19,TMIN,110
31548,MX000017004,1975-12-19,TMAX,250
31550,MX000017004,1975-12-19,PRCP,0
2411,MX000017004,1975-12-2,TMIN,140
2410,MX000017004,1975-12-2,TMAX,240
2412,MX000017004,1975-12-2,PRCP,0
33264,MX000017004,1975-12-20,PRCP,0
33263,MX000017004,1975-12-20,TMIN,120
33262,MX000017004,1975-12-20,TMAX,230
34978,MX000017004,1975-12-21,PRCP,0
34976,MX000017004,1975-12-21,TMAX,230
34977,MX000017004,1975-12-21,TMIN,130
36690,MX000017004,1975-12-22,TMAX,230
36691,MX000017004,1975-12-22,TMIN,110
36692,MX000017004,1975-12-22,PRCP,0
38406,MX000017004,1975-12-23,PRCP,0
38405,MX000017004,1975-12-23,TMIN,130
38404,MX000017004,1975-12-23,TMAX,250
40118,MX000017004,1975-12-24,TMAX,250
40119,MX000017004,1975-12-24,TMIN,130
40120,MX000017004,1975-12-24,PRCP,0
41832,MX000017004,1975-12-25,TMAX,250
41833,MX000017004,1975-12-25,TMIN,130
41834,MX000017004,1975-12-25,PRCP,0
43547,MX000017004,1975-12-26,TMIN,120
43548,MX000017004,1975-12-26,PRCP,0
43546,MX000017004,1975-12-26,TMAX,250
45261,MX000017004,1975-12-27,TMIN,110
45262,MX000017004,1975-12-27,PRCP,0
45260,MX000017004,1975-12-27,TMAX,240
46975,MX000017004,1975-12-28,TMIN,120
46974,MX000017004,1975-12-28,TMAX,240
46976,MX000017004,1975-12-28,PRCP,0
48689,MX000017004,1975-12-29,TMIN,120
48690,MX000017004,1975-12-29,PRCP,0
48688,MX000017004,1975-12-29,TMAX,220
4126,MX000017004,1975-12-3,PRCP,0
4125,MX000017004,1975-12-3,TMIN,130
4124,MX000017004,1975-12-3,TMAX,250
50402,MX000017004,1975-12-30,TMAX,220
50403,MX000017004,1975-12-30,TMIN,110
50404,MX000017004,1975-12-30,PRCP,0
52117,MX000017004,1975-12-31,TMIN,120
52118,MX000017004,1975-12-31,PRCP,0
52116,MX000017004,1975-12-31,TMAX,230
5838,MX000017004,1975-12-4,TMAX,250
5840,MX000017004,1975-12-4,PRCP,0
5839,MX000017004,1975-12-4,TMIN,120
7553,MX000017004,1975-12-5,TMIN,140
7552,MX000017004,1975-12-5,TMAX,250
7554,MX000017004,1975-12-5,PRCP,0
9267,MX000017004,1975-12-6,TMIN,130
9268,MX000017004,1975-12-6,PRCP,0
9266,MX000017004,1975-12-6,TMAX,250
10982,MX000017004,1975-12-7,PRCP,0
10981,MX000017004,1975-12-7,TMIN,100
10980,MX000017004,1975-12-7,TMAX,230
12696,MX000017004,1975-12-8,PRCP,0
12695,MX000017004,1975-12-8,TMIN,120
12694,MX000017004,1975-12-8,TMAX,230
14410,MX000017004,1975-12-9,PRCP,0
14409,MX000017004,1975-12-9,TMIN,130
14408,MX000017004,1975-12-9,TMAX,240
700,MX000017004,1976-01-1,TMIN,115
701,MX000017004,1976-01-1,PRCP,0
699,MX000017004,1976-01-1,TMAX,240
16127,MX000017004,1976-01-10,PRCP,0
16126,MX000017004,1976-01-10,TMIN,120
16125,MX000017004,1976-01-10,TMAX,240
17839,MX000017004,1976-01-11,TMAX,250
17841,MX000017004,1976-01-11,PRCP,0
17840,MX000017004,1976-01-11,TMIN,130
19553,MX000017004,1976-01-12,TMAX,250
19554,MX000017004,1976-01-12,TMIN,120
19555,MX000017004,1976-01-12,PRCP,0
21269,MX000017004,1976-01-13,PRCP,0
21267,MX000017004,1976-01-13,TMAX,250
21268,MX000017004,1976-01-13,TMIN,120
22983,MX000017004,1976-01-14,PRCP,0
22982,MX000017004,1976-01-14,TMIN,125
22981,MX000017004,1976-01-14,TMAX,250
24695,MX000017004,1976-01-15,TMAX,240
24696,MX000017004,1976-01-15,TMIN,120
24697,MX000017004,1976-01-15,PRCP,0
26411,MX000017004,1976-01-16,PRCP,0
26410,MX000017004,1976-01-16,TMIN,125
26409,MX000017004,1976-01-16,TMAX,240
28123,MX000017004,1976-01-17,TMAX,225
28124,MX000017004,1976-01-17,TMIN,120
28125,MX000017004,1976-01-17,PRCP,0
29838,MX000017004,1976-01-18,TMIN,120
29837,MX000017004,1976-01-18,TMAX,250
29839,MX000017004,1976-01-18,PRCP,0
31552,MX000017004,1976-01-19,TMIN,100
31551,MX000017004,1976-01-19,TMAX,240
31553,MX000017004,1976-01-19,PRCP,0
2415,MX000017004,1976-01-2,PRCP,0
2413,MX000017004,1976-01-2,TMAX,250
2414,MX000017004,1976-01-2,TMIN,120
33266,MX000017004,1976-01-20,TMIN,110
33265,MX000017004,1976-01-20,TMAX,230
33267,MX000017004,1976-01-20,PRCP,0
34980,MX000017004,1976-01-21,TMIN,100
34981,MX000017004,1976-01-21,PRCP,0
34979,MX000017004,1976-01-21,TMAX,230
36695,MX000017004,1976-01-22,PRCP,0
36694,MX000017004,1976-01-22,TMIN,90
36693,MX000017004,1976-01-22,TMAX,225
38407,MX000017004,1976-01-23,TMAX,230
38408,MX000017004,1976-01-23,TMIN,95
38409,MX000017004,1976-01-23,PRCP,0
40122,MX000017004,1976-01-24,TMIN,110
40121,MX000017004,1976-01-24,TMAX,250
40123,MX000017004,1976-01-24,PRCP,0
41835,MX000017004,1976-01-25,TMAX,250
41836,MX000017004,1976-01-25,TMIN,125
41837,MX000017004,1976-01-25,PRCP,0
43551,MX000017004,1976-01-26,PRCP,0
43550,MX000017004,1976-01-26,TMIN,120
43549,MX000017004,1976-01-26,TMAX,250
45265,MX000017004,1976-01-27,PRCP,0
45264,MX000017004,1976-01-27,TMIN,130
45263,MX000017004,1976-01-27,TMAX,240
46977,MX000017004,1976-01-28,TMAX,240
46978,MX000017004,1976-01-28,TMIN,110
46979,MX000017004,1976-01-28,PRCP,0
48692,MX000017004,1976-01-29,TMIN,130
48691,MX000017004,1976-01-29,TMAX,250
48693,MX000017004,1976-01-29,PRCP,0
4128,MX000017004,1976-01-3,TMIN,120
4127,MX000017004,1976-01-3,TMAX,250
4129,MX000017004,1976-01-3,PRCP,0
50405,MX000017004,1976-01-30,TMAX,250
50406,MX000017004,1976-01-30,TMIN,130
50407,MX000017004,1976-01-30,PRCP,15
52121,MX000017004,1976-01-31,PRCP,0
52119,MX000017004,1976-01-31,TMAX,240
52120,MX000017004,1976-01-31,TMIN,120
5841,MX000017004,1976-01-4,TMAX,230
5842,MX000017004,1976-01-4,TMIN,130
5843,MX000017004,1976-01-4,PRCP,0
7555,MX000017004,1976-01-5,TMAX,240
7557,MX000017004,1976-01-5,PRCP,0
7556,MX000017004,1976-01-5,TMIN,130
9270,MX000017004,1976-01-6,TMIN,130
9271,MX000017004,1976-01-6,PRCP,0
9269,MX000017004,1976-01-6,TMAX,240
10983,MX000017004,1976-01-7,TMAX,240
10985,MX000017004,1976-01-7,PRCP,0
10984,MX000017004,1976-01-7,TMIN,120
12697,MX000017004,1976-01-8,TMAX,230
12698,MX000017004,1976-01-8,TMIN,115
12699,MX000017004,1976-01-8,PRCP,0
14411,MX000017004,1976-01-9,TMAX,215
14413,MX000017004,1976-01-9,PRCP,0
14412,MX000017004,1976-01-9,TMIN,115
702,MX000017004,1976-02-1,TMAX,230
704,MX000017004,1976-02-1,PRCP,10
703,MX000017004,1976-02-1,TMIN,130
16128,MX000017004,1976-02-10,TMAX,230
16130,MX000017004,1976-02-10,PRCP,0
16129,MX000017004,1976-02-10,TMIN,140
17844,MX000017004,1976-02-11,PRCP,0
17843,MX000017004,1976-02-11,TMIN,140
17842,MX000017004,1976-02-11,TMAX,240
19557,MX000017004,1976-02-12,TMIN,130
19558,MX000017004,1976-02-12,PRCP,0
19556,MX000017004,1976-02-12,TMAX,260
21270,MX000017004,1976-02-13,TMAX,250
21271,MX000017004,1976-02-13,TMIN,125
21272,MX000017004,1976-02-13,PRCP,0
22984,MX000017004,1976-02-14,TMAX,250
22986,MX000017004,1976-02-14,PRCP,0
22985,MX000017004,1976-02-14,TMIN,110
24699,MX000017004,1976-02-15,TMIN,130
24700,MX000017004,1976-02-15,PRCP,0
24698,MX000017004,1976-02-15,TMAX,255
26412,MX000017004,1976-02-16,TMAX,265
26413,MX000017004,1976-02-16,TMIN,130
26414,MX000017004,1976-02-16,PRCP,0
28126,MX000017004,1976-02-17,TMAX,265
28127,MX000017004,1976-02-17,TMIN,130
28128,MX000017004,1976-02-17,PRCP,0
29842,MX000017004,1976-02-18,PRCP,0
29841,MX000017004,1976-02-18,TMIN,145
29840,MX000017004,1976-02-18,TMAX,275
31556,MX000017004,1976-02-19,PRCP,0
31555,MX000017004,1976-02-19,TMIN,135
31554,MX000017004,1976-02-19,TMAX,270
2418,MX000017004,1976-02-2,PRCP,0
2417,MX000017004,1976-02-2,TMIN,130
2416,MX000017004,1976-02-2,TMAX,220
33270,MX000017004,1976-02-20,PRCP,0
33269,MX000017004,1976-02-20,TMIN,145
33268,MX000017004,1976-02-20,TMAX,270
34983,MX000017004,1976-02-21,TMIN,140
34982,MX000017004,1976-02-21,TMAX,265
34984,MX000017004,1976-02-21,PRCP,0
36696,MX000017004,1976-02-22,TMAX,240
36697,MX000017004,1976-02-22,TMIN,120
36698,MX000017004,1976-02-22,PRCP,0
38412,MX000017004,1976-02-23,PRCP,0
38411,MX000017004,1976-02-23,TMIN,110
38410,MX000017004,1976-02-23,TMAX,230
40126,MX000017004,1976-02-24,PRCP,0
40124,MX000017004,1976-02-24,TMAX,240
40125,MX000017004,1976-02-24,TMIN,130
41838,MX000017004,1976-02-25,TMAX,240
41839,MX000017004,1976-02-25,TMIN,105
41840,MX000017004,1976-02-25,PRCP,0
43554,MX000017004,1976-02-26,PRCP,0
43553,MX000017004,1976-02-26,TMIN,120
43552,MX000017004,1976-02-26,TMAX,250
45268,MX000017004,1976-02-27,PRCP,0
45267,MX000017004,1976-02-27,TMIN,100
45266,MX000017004,1976-02-27,TMAX,240
46982,MX000017004,1976-02-28,PRCP,0
46981,MX000017004,1976-02-28,TMIN,110
46980,MX000017004,1976-02-28,TMAX,250
48694,MX000017004,1976-02-29,TMAX,250
48695,MX000017004,1976-02-29,TMIN,130
48696,MX000017004,1976-02-29,PRCP,0
4131,MX000017004,1976-02-3,TMIN,115
4132,MX000017004,1976-02-3,PRCP,40
4130,MX000017004,1976-02-3,TMAX,245
50408,MX000017004,1976-02-30,TMAX,-9999
50410,MX000017004,1976-02-30,PRCP,-9999
50409,MX000017004,1976-02-30,TMIN,-9999
52124,MX000017004,1976-02-31,PRCP,-9999
52123,MX000017004,1976-02-31,TMIN,-9999
52122,MX000017004,1976-02-31,TMAX,-9999
5845,MX000017004,1976-02-4,TMIN,115
5844,MX000017004,1976-02-4,TMAX,240
5846,MX000017004,1976-02-4,PRCP,10
7558,MX000017004,1976-02-5,TMAX,250
7560,MX000017004,1976-02-5,PRCP,0
7559,MX000017004,1976-02-5,TMIN,130
9273,MX000017004,1976-02-6,TMIN,130
9274,MX000017004,1976-02-6,PRCP,0
9272,MX000017004,1976-02-6,TMAX,265
10986,MX000017004,1976-02-7,TMAX,260
10988,MX000017004,1976-02-7,PRCP,0
10987,MX000017004,1976-02-7,TMIN,130
12701,MX000017004,1976-02-8,TMIN,130
12700,MX000017004,1976-02-8,TMAX,255
12702,MX000017004,1976-02-8,PRCP,0
14415,MX000017004,1976-02-9,TMIN,140
14416,MX000017004,1976-02-9,PRCP,0
14414,MX000017004,1976-02-9,TMAX,240
707,MX000017004,1976-03-1,PRCP,0
706,MX000017004,1976-03-1,TMIN,120
705,MX000017004,1976-03-1,TMAX,260
16131,MX000017004,1976-03-10,TMAX,280
16132,MX000017004,1976-03-10,TMIN,150
16133,MX000017004,1976-03-10,PRCP,0
17847,MX000017004,1976-03-11,PRCP,0
17846,MX000017004,1976-03-11,TMIN,150
17845,MX000017004,1976-03-11,TMAX,260
19559,MX000017004,1976-03-12,TMAX,260
19560,MX000017004,1976-03-12,TMIN,150
19561,MX000017004,1976-03-12,PRCP,0
21273,MX000017004,1976-03-13,TMAX,270
21275,MX000017004,1976-03-13,PRCP,0
21274,MX000017004,1976-03-13,TMIN,140
22989,MX000017004,1976-03-14,PRCP,0
22987,MX000017004,1976-03-14,TMAX,270
22988,MX000017004,1976-03-14,TMIN,160
24703,MX000017004,1976-03-15,PRCP,0
24701,MX000017004,1976-03-15,TMAX,240
24702,MX000017004,1976-03-15,TMIN,160
26416,MX000017004,1976-03-16,TMIN,160
26415,MX000017004,1976-03-16,TMAX,250
26417,MX000017004,1976-03-16,PRCP,0
28131,MX000017004,1976-03-17,PRCP,0
28130,MX000017004,1976-03-17,TMIN,150
28129,MX000017004,1976-03-17,TMAX,260
29844,MX000017004,1976-03-18,TMIN,150
29845,MX000017004,1976-03-18,PRCP,0
29843,MX000017004,1976-03-18,TMAX,270
31558,MX000017004,1976-03-19,TMIN,160
31559,MX000017004,1976-03-19,PRCP,0
31557,MX000017004,1976-03-19,TMAX,290
2420,MX000017004,1976-03-2,TMIN,140
2421,MX000017004,1976-03-2,PRCP,0
2419,MX000017004,1976-03-2,TMAX,270
33272,MX000017004,1976-03-20,TMIN,160
33273,MX000017004,1976-03-20,PRCP,0
33271,MX000017004,1976-03-20,TMAX,280
34986,MX000017004,1976-03-21,TMIN,150
34987,MX000017004,1976-03-21,PRCP,0
34985,MX000017004,1976-03-21,TMAX,280
36700,MX000017004,1976-03-22,TMIN,160
36701,MX000017004,1976-03-22,PRCP,0
36699,MX000017004,1976-03-22,TMAX,260
38413,MX000017004,1976-03-23,TMAX,260
38414,MX000017004,1976-03-23,TMIN,160
38415,MX000017004,1976-03-23,PRCP,0
40127,MX000017004,1976-03-24,TMAX,290
40129,MX000017004,1976-03-24,PRCP,0
40128,MX000017004,1976-03-24,TMIN,160
41841,MX000017004,1976-03-25,TMAX,290
41842,MX000017004,1976-03-25,TMIN,170
41843,MX000017004,1976-03-25,PRCP,0
43557,MX000017004,1976-03-26,PRCP,0
43556,MX000017004,1976-03-26,TMIN,160
43555,MX000017004,1976-03-26,TMAX,280
45270,MX000017004,1976-03-27,TMIN,160
45269,MX000017004,1976-03-27,TMAX,310
45271,MX000017004,1976-03-27,PRCP,0
46983,MX000017004,1976-03-28,TMAX,300
46985,MX000017004,1976-03-28,PRCP,0
46984,MX000017004,1976-03-28,TMIN,160
48697,MX000017004,1976-03-29,TMAX,260
48698,MX000017004,1976-03-29,TMIN,160
48699,MX000017004,1976-03-29,PRCP,0
4135,MX000017004,1976-03-3,PRCP,0
4133,MX000017004,1976-03-3,TMAX,270
4134,MX000017004,1976-03-3,TMIN,150
50413,MX000017004,1976-03-30,PRCP,0
50411,MX000017004,1976-03-30,TMAX,290
50412,MX000017004,1976-03-30,TMIN,150
52125,MX000017004,1976-03-31,TMAX,280
52126,MX000017004,1976-03-31,TMIN,150
52127,MX000017004,1976-03-31,PRCP,95
5849,MX000017004,1976-03-4,PRCP,0
5847,MX000017004,1976-03-4,TMAX,250
5848,MX000017004,1976-03-4,TMIN,140
7563,MX000017004,1976-03-5,PRCP,0
7562,MX000017004,1976-03-5,TMIN,130
7561,MX000017004,1976-03-5,TMAX,270
9277,MX000017004,1976-03-6,PRCP,0
9276,MX000017004,1976-03-6,TMIN,140
9275,MX000017004,1976-03-6,TMAX,260
10990,MX000017004,1976-03-7,TMIN,150
10989,MX000017004,1976-03-7,TMAX,260
10991,MX000017004,1976-03-7,PRCP,0
12705,MX000017004,1976-03-8,PRCP,0
12704,MX000017004,1976-03-8,TMIN,120
12703,MX000017004,1976-03-8,TMAX,270
14418,MX000017004,1976-03-9,TMIN,140
14419,MX000017004,1976-03-9,PRCP,0
14417,MX000017004,1976-03-9,TMAX,270
710,MX000017004,1976-04-1,PRCP,25
709,MX000017004,1976-04-1,TMIN,140
708,MX000017004,1976-04-1,TMAX,290
16134,MX000017004,1976-04-10,TMAX,300
16136,MX000017004,1976-04-10,PRCP,35
16135,MX000017004,1976-04-10,TMIN,170
17850,MX000017004,1976-04-11,PRCP,0
17849,MX000017004,1976-04-11,TMIN,170
17848,MX000017004,1976-04-11,TMAX,290
19562,MX000017004,1976-04-12,TMAX,290
19563,MX000017004,1976-04-12,TMIN,170
19564,MX000017004,1976-04-12,PRCP,0
21277,MX000017004,1976-04-13,TMIN,160
21276,MX000017004,1976-04-13,TMAX,300
21278,MX000017004,1976-04-13,PRCP,0
22992,MX000017004,1976-04-14,PRCP,0
22991,MX000017004,1976-04-14,TMIN,170
22990,MX000017004,1976-04-14,TMAX,300
24704,MX000017004,1976-04-15,TMAX,300
24705,MX000017004,1976-04-15,TMIN,170
24706,MX000017004,1976-04-15,PRCP,0
26420,MX000017004,1976-04-16,PRCP,0
26419,MX000017004,1976-04-16,TMIN,160
26418,MX000017004,1976-04-16,TMAX,290
28134,MX000017004,1976-04-17,PRCP,0
28132,MX000017004,1976-04-17,TMAX,300
28133,MX000017004,1976-04-17,TMIN,160
29848,MX000017004,1976-04-18,PRCP,0
29846,MX000017004,1976-04-18,TMAX,310
29847,MX000017004,1976-04-18,TMIN,160
31561,MX000017004,1976-04-19,TMIN,170
31562,MX000017004,1976-04-19,PRCP,0
31560,MX000017004,1976-04-19,TMAX,300
2422,MX000017004,1976-04-2,TMAX,280
2423,MX000017004,1976-04-2,TMIN,130
2424,MX000017004,1976-04-2,PRCP,0
33274,MX000017004,1976-04-20,TMAX,300
33275,MX000017004,1976-04-20,TMIN,170
33276,MX000017004,1976-04-20,PRCP,0
34988,MX000017004,1976-04-21,TMAX,290
34989,MX000017004,1976-04-21,TMIN,180
34990,MX000017004,1976-04-21,PRCP,10
36704,MX000017004,1976-04-22,PRCP,0
36703,MX000017004,1976-04-22,TMIN,170
36702,MX000017004,1976-04-22,TMAX,310
38416,MX000017004,1976-04-23,TMAX,320
38417,MX000017004,1976-04-23,TMIN,180
38418,MX000017004,1976-04-23,PRCP,0
40132,MX000017004,1976-04-24,PRCP,0
40131,MX000017004,1976-04-24,TMIN,180
40130,MX000017004,1976-04-24,TMAX,290
41844,MX000017004,1976-04-25,TMAX,260
41845,MX000017004,1976-04-25,TMIN,160
41846,MX000017004,1976-04-25,PRCP,20
43558,MX000017004,1976-04-26,TMAX,260
43559,MX000017004,1976-04-26,TMIN,150
43560,MX000017004,1976-04-26,PRCP,0
45273,MX000017004,1976-04-27,TMIN,170
45274,MX000017004,1976-04-27,PRCP,0
45272,MX000017004,1976-04-27,TMAX,300
46988,MX000017004,1976-04-28,PRCP,0
46986,MX000017004,1976-04-28,TMAX,310
46987,MX000017004,1976-04-28,TMIN,180
48701,MX000017004,1976-04-29,TMIN,180
48702,MX000017004,1976-04-29,PRCP,0
48700,MX000017004,1976-04-29,TMAX,300
4138,MX000017004,1976-04-3,PRCP,0
4136,MX000017004,1976-04-3,TMAX,270
4137,MX000017004,1976-04-3,TMIN,150
50414,MX000017004,1976-04-30,TMAX,300
50415,MX000017004,1976-04-30,TMIN,180
50416,MX000017004,1976-04-30,PRCP,0
52128,MX000017004,1976-04-31,TMAX,-9999
52129,MX000017004,1976-04-31,TMIN,-9999
52130,MX000017004,1976-04-31,PRCP,-9999
5851,MX000017004,1976-04-4,TMIN,140
5852,MX000017004,1976-04-4,PRCP,0
5850,MX000017004,1976-04-4,TMAX,250
7564,MX000017004,1976-04-5,TMAX,300
7565,MX000017004,1976-04-5,TMIN,150
7566,MX000017004,1976-04-5,PRCP,0
9279,MX000017004,1976-04-6,TMIN,160
9280,MX000017004,1976-04-6,PRCP,0
9278,MX000017004,1976-04-6,TMAX,250
10992,MX000017004,1976-04-7,TMAX,290
10993,MX000017004,1976-04-7,TMIN,150
10994,MX000017004,1976-04-7,PRCP,0
12706,MX000017004,1976-04-8,TMAX,300
12707,MX000017004,1976-04-8,TMIN,160
12708,MX000017004,1976-04-8,PRCP,0
14421,MX000017004,1976-04-9,TMIN,170
14422,MX000017004,1976-04-9,PRCP,0
14420,MX000017004,1976-04-9,TMAX,280
713,MX000017004,1976-05-1,PRCP,0
712,MX000017004,1976-05-1,TMIN,160
711,MX000017004,1976-05-1,TMAX,295
16139,MX000017004,1976-05-10,PRCP,0
16138,MX000017004,1976-05-10,TMIN,170
16137,MX000017004,1976-05-10,TMAX,280
17853,MX000017004,1976-05-11,PRCP,10
17852,MX000017004,1976-05-11,TMIN,170
17851,MX000017004,1976-05-11,TMAX,295
19565,MX000017004,1976-05-12,TMAX,270
19566,MX000017004,1976-05-12,TMIN,160
19567,MX000017004,1976-05-12,PRCP,0
21279,MX000017004,1976-05-13,TMAX,290
21280,MX000017004,1976-05-13,TMIN,180
21281,MX000017004,1976-05-13,PRCP,0
22995,MX000017004,1976-05-14,PRCP,0
22993,MX000017004,1976-05-14,TMAX,280
22994,MX000017004,1976-05-14,TMIN,175
24709,MX000017004,1976-05-15,PRCP,0
24707,MX000017004,1976-05-15,TMAX,300
24708,MX000017004,1976-05-15,TMIN,170
26423,MX000017004,1976-05-16,PRCP,10
26422,MX000017004,1976-05-16,TMIN,170
26421,MX000017004,1976-05-16,TMAX,310
28136,MX000017004,1976-05-17,TMIN,170
28135,MX000017004,1976-05-17,TMAX,290
28137,MX000017004,1976-05-17,PRCP,0
29849,MX000017004,1976-05-18,TMAX,270
29850,MX000017004,1976-05-18,TMIN,160
29851,MX000017004,1976-05-18,PRCP,45
31563,MX000017004,1976-05-19,TMAX,255
31565,MX000017004,1976-05-19,PRCP,0
31564,MX000017004,1976-05-19,TMIN,135
2426,MX000017004,1976-05-2,TMIN,170
2427,MX000017004,1976-05-2,PRCP,0
2425,MX000017004,1976-05-2,TMAX,280
33278,MX000017004,1976-05-20,TMIN,160
33277,MX000017004,1976-05-20,TMAX,280
33279,MX000017004,1976-05-20,PRCP,0
34993,MX000017004,1976-05-21,PRCP,120
34992,MX000017004,1976-05-21,TMIN,160
34991,MX000017004,1976-05-21,TMAX,280
36706,MX000017004,1976-05-22,TMIN,160
36705,MX000017004,1976-05-22,TMAX,290
36707,MX000017004,1976-05-22,PRCP,0
38421,MX000017004,1976-05-23,PRCP,0
38420,MX000017004,1976-05-23,TMIN,175
38419,MX000017004,1976-05-23,TMAX,305
40135,MX000017004,1976-05-24,PRCP,0
40134,MX000017004,1976-05-24,TMIN,180
40133,MX000017004,1976-05-24,TMAX,320
41849,MX000017004,1976-05-25,PRCP,0
41847,MX000017004,1976-05-25,TMAX,320
41848,MX000017004,1976-05-25,TMIN,190
43562,MX000017004,1976-05-26,TMIN,200
43561,MX000017004,1976-05-26,TMAX,335
43563,MX000017004,1976-05-26,PRCP,0
45276,MX000017004,1976-05-27,TMIN,190
45275,MX000017004,1976-05-27,TMAX,320
45277,MX000017004,1976-05-27,PRCP,0
46991,MX000017004,1976-05-28,PRCP,0
46990,MX000017004,1976-05-28,TMIN,185
46989,MX000017004,1976-05-28,TMAX,300
48704,MX000017004,1976-05-29,TMIN,170
48703,MX000017004,1976-05-29,TMAX,280
48705,MX000017004,1976-05-29,PRCP,45
4141,MX000017004,1976-05-3,PRCP,0
4140,MX000017004,1976-05-3,TMIN,160
4139,MX000017004,1976-05-3,TMAX,290
50419,MX000017004,1976-05-30,PRCP,0
50418,MX000017004,1976-05-30,TMIN,160
50417,MX000017004,1976-05-30,TMAX,270
52131,MX000017004,1976-05-31,TMAX,295
52132,MX000017004,1976-05-31,TMIN,185
52133,MX000017004,1976-05-31,PRCP,10
5854,MX000017004,1976-05-4,TMIN,185
5853,MX000017004,1976-05-4,TMAX,280
5855,MX000017004,1976-05-4,PRCP,0
7567,MX000017004,1976-05-5,TMAX,290
7568,MX000017004,1976-05-5,TMIN,180
7569,MX000017004,1976-05-5,PRCP,0
9282,MX000017004,1976-05-6,TMIN,170
